cliente,precio_venta,peso,t_id,fecha_venta,hora_venta,tipo,fecha_recogida,hora_recogida,lote,marca,coste_inicial,proveedor
CompraMaestra,4.140688206046411,233.3589764358871,Orange00100.png,2022/09/04,21:00,Orange,2022/09/04,11:00,U82G78M69L48M48L46V78M,AromasCelestiales,2.688614052710645,Herramientas Agroindustriales Gómez
CompraMaestra,3.1009059198221167,492.89474043018623,Orange001066.png,2022/09/28,17:00,Orange,2022/09/28,12:00,U82G78M69L48M48R54J80T71,SinfoníaDelicias,1.554000733029559,EcoRiego Soluciones
CompraMaestra,3.85476953827739,378.25601570366257,Orange001083.png,2022/09/20,23:00,Orange,2022/09/20,23:00,U82G78M69L48M48T51J80T71,DeliciaNaturaleza,2.414981472384921,Ganadería Orgánica TierraFértil
CompraMaestra,3.3912548945035046,407.258648300225,Orange001099.png,2022/09/28,08:00,Orange,2022/09/28,00:00,U82G78M69L48M48U57J80T71,EmbrujoFrutal,1.8820223206614173,Insecticidas Ecológicos Reyes
CompraMaestra,4.082343930344922,34.83345790199394,Orange001120.png,2022/09/02,02:00,Orange,2022/09/01,18:00,U82G78M69L48M49N48J80T71,EmbrujoFrutal,1.918298222618288,Semillero Genético BioCampo
CompraMaestra,4.381355129874516,357.2721808145867,Orange001161.png,2022/09/10,20:00,Orange,2022/09/10,15:00,U82G78M69L48M49R49J80T71,BrisaFrutal,2.3158464849530227,Productos Lácteos EcoLeche
CompraMaestra,2.434900807436679,348.0815519253423,Orange001206.png,2022/09/07,12:00,Orange,2022/09/07,08:00,U82G78M69L48M50L54J80T71,GourmetFrutas,1.6037551613343697,AgroSoftware Soluciones
CompraMaestra,3.032002200354725,210.815952772416,Orange001223.png,2022/09/24,14:00,Orange,2022/09/24,08:00,U82G78M69L48M50N51J80T71,SabrosoEdén,1.264791318044477,Cosechadoras Progresivas SA
CompraMaestra,2.249017063936776,289.6739377083255,Orange001231.png,2022/09/21,19:00,Orange,2022/09/21,18:00,U82G78M69L48M50O49J80T71,DeliciosoEdén,1.2670646193873365,Semillas Innovadoras S.A.
CompraMaestra,4.395985568629095,331.7653865784054,Orange001232.png,2022/09/20,09:00,Orange,2022/09/20,06:00,U82G78M69L48M50O50J80T71,CosechaDivina,2.4187366773197425,Semillero Genético BioCampo
CompraMaestra,2.7983614379090094,180.3850306816945,Orange001256.png,2022/09/14,15:00,Orange,2022/09/14,09:00,U82G78M69L48M50Q54J80T71,TropicalSabor,1.3177271906537715,BioCosecha Orgánica
