cliente,precio_venta,peso,t_id,fecha_venta,hora_venta,tipo,fecha_recogida,hora_recogida,lote,marca,coste_inicial,proveedor
CompraMaestra,4.191254014895312,208.94250878173384,PlumÒÇé1087.png,2022/09/24,04:00,Plum,2022/09/23,23:00,V76E77T199K49L56S46V78M,MaravillaJugosa,2.650085196760026,Mallas AgroProtección García
CompraMaestra,2.6203275752629973,200.5025437330461,PlumÒÇé1092.png,2022/09/02,02:00,Plum,2022/09/01,19:00,V76E77T199K49L57N46V78M,FrescuraInigualable,1.530468039676189,Tecnosembradoras del Sur
CompraMaestra,4.024617981362445,81.31859675834514,PlumÒÇé1100.png,2022/09/03,18:00,Plum,2022/09/03,13:00,V76E77T199K49M48L46V78M,PlacerFrutado,2.153575603163957,AgroSuministros del Campo
CompraMaestra,3.014704556825369,109.20247392334387,PlumÒÇé1127.png,2022/09/05,05:00,Plum,2022/09/04,23:00,V76E77T199K49M50S46V78M,PlacerFrutado,1.9624108566242016,Ganadería Orgánica TierraFértil
CompraMaestra,3.449042482034688,222.4384649831343,PlumÒÇé1163.png,2022/09/14,18:00,Plum,2022/09/14,05:00,V76E77T199K49M54O46V78M,ArteFrutal,1.8003169494592717,Avícola San José
CompraMaestra,2.8351648890478147,397.15737230588985,PlumÒÇé1181.png,2022/09/27,17:00,Plum,2022/09/27,12:00,V76E77T199K49M56M46V78M,DulzuraSilvestre,2.087651984689422,Pecuaria Moderna Alcaraz
CompraMaestra,1.8678577022053189,281.4042295775024,PlumÒÇé1184.png,2022/09/05,13:00,Plum,2022/09/05,10:00,V76E77T199K49M56P46V78M,SinfoníaDelicias,1.1387735779724912,Maquinaria Agrícola Avanzada
CompraMaestra,2.4966843856934884,345.4244366222087,PlumÒÇé1185.png,2022/10/01,00:00,Plum,2022/09/30,19:00,V76E77T199K49M56Q46V78M,RincónFrutas,,Cosechadoras Progresivas SA
CompraMaestra,3.530273519105929,380.3080157937711,PlumÒÇé1197.png,2022/09/22,05:00,Plum,2022/09/21,17:00,V76E77T199K49M57S46V78M,TropicalSabor,1.6912599819427174,Pesca Sustentable Oceanica
CompraMaestra,3.2344156975102143,348.0380777492895,PlumÒÇé1234.png,2022/09/09,11:00,Plum,2022/09/09,05:00,V76E77T199K49N51P46V78M,ExquisitoJardín,1.8561978355331203,Fitosanitarios BioPro
CompraMaestra,3.2489690138933947,385.9491084489808,PlumÒÇé1284.png,2022/09/26,02:00,Plum,2022/09/25,16:00,V76E77T199K49N56P46V78M,DeliciaNaturaleza,1.391559563304917,Insecticidas Ecológicos Reyes
CompraMaestra,3.4356099533412743,118.96503069042264,PlumÒÇé1287.png,2022/09/04,15:00,Plum,2022/09/04,08:00,V76E77T199K49N56S46V78M,FrutaDulce,1.589090792243825,Reforestación Ecológica VerdeVida
CompraMaestra,3.3029112231558586,324.6835138789065,PlumÒÇé130.png,2022/09/01,06:00,Plum,2022/09/10,01:00,V76E77T199K49O48J80T71,RicoBosque,1.9060560760501144,Agrícola Solaris Energía
CompraMaestra,2.8860332239649087,497.6250167263513,PlumÒÇé1310.png,2022/09/02,10:00,Plum,2022/09/02,05:00,V76E77T199K49O49L46V78M,FrescuraMágica,2.2644759493799294,Avícola San José
