cliente,precio_venta,peso,t_id,fecha_venta,hora_venta,tipo,fecha_recogida,hora_recogida,lote,marca,coste_inicial,proveedor
CompraMaestra,4.909680048977395,264.1953566271329,Apple 1.png,2022/09/19,12:00,Apple,2022/09/19,08:00,G80V76K49J80T71,ParaísoFrutal,2.642048011224653,Agricultura Inteligente TechCultivos
CompraMaestra,3.42510315675212,141.6473268898563,Apple 10.png,2022/09/12,02:00,Apple,2022/09/11,19:00,G80V76K49L46V78M,TropicalSabor,1.7022962977149207,Semillero Genético BioCampo
CompraMaestra,3.468745758352403,516.1676698744507,Apple 135.png,2022/09/17,11:00,Apple,2022/09/17,08:00,G80V76K49O53J80T71,CosechaDivina,1.877268080546478,Apícola EcoMiel
CompraMaestra,4.345631664004423,267.66578034130714,Apple 218.png,2022/09/21,11:00,Apple,2022/09/21,09:00,G80V76K50M56J80T71,ExóticoManjar,2.510845629856469,Maquinaria Agrícola Avanzada
CompraMaestra,3.7097161792257465,326.36959930383324,Apple 304.png,2022/09/27,21:00,Apple,2022/09/27,13:00,G80V76K51L52J80T71,JugosoAroma,2.244524328056773,AgroSuministros del Campo
CompraMaestra,1.727206698200853,316.9338191088534,Apple 334.png,2022/09/09,09:00,Apple,2022/09/09,05:00,G80V76K51O52J80T71,VibranteSabores,,RiegoSmart Innovación
CompraMaestra,3.768937381742616,197.3128901683246,Apple 348.png,2022/09/24,02:00,Apple,2022/09/23,17:00,G80V76K51P56J80T71,RincónFrutas,2.2420853654606865,AgroEnvases Sostenibles
CompraMaestra,2.887518270552375,429.89171095958056,Apple 364.png,2022/10/01,03:00,Apple,2022/10/01,00:00,G80V76K51R52J80T71,FrutaDulce,,Productos Lácteos EcoLeche
CompraMaestra,3.356964373992952,371.1009671437379,Apple 412.png,2022/09/19,19:00,Apple,2022/09/19,11:00,G80V76K52M50J80T71,MaravillaJugosa,2.445006914452646,Herramientas Agroindustriales Gómez
CompraMaestra,3.607752731215317,104.07494064449192,Apple 426.png,2022/09/20,00:00,Apple,2022/09/19,18:00,G80V76K52N54J80T71,SaborNativo,1.7500925438748995,Fitosanitarios BioPro
CompraMaestra,4.030532367634575,399.8687602604564,Apple 433.png,2022/09/23,20:00,Apple,2022/09/23,11:00,G80V76K52O51J80T71,FrescuraMágica,1.7233555201912845,Apícola EcoMiel
CompraMaestra,3.751963527807359,274.31420906559043,Apple 452.png,2022/08/31,23:00,Apple,2022/09/09,05:00,G80V76K52Q50J80T71,ExóticoManjar,1.9331049739919264,Mallas AgroProtección García
CompraMaestra,3.4360039078091216,293.25415059649373,Apple 461.png,2022/09/14,07:00,Apple,2022/09/13,23:00,G80V76K52R49J80T71,PaladarDorado,2.140022955147447,Fertilizantes Naturales del Valle
CompraMaestra,2.8283738021351037,321.41990256220595,Apple 485.png,2022/09/02,16:00,Apple,2022/09/02,13:00,G80V76K52T53J80T71,DulzuraSilvestre,1.6194555172385872,Tecnosembradoras del Sur
CompraMaestra,3.928591395239496,333.12044401000423,Apple 509.png,2022/09/22,05:00,Apple,2022/09/21,22:00,G80V76K53L57J80T71,DeliciaNaturaleza,2.04689120667759,Herramientas Agroindustriales Gómez
CompraMaestra,4.137694981261479,306.24922169054656,Apple 575.png,2022/09/13,02:00,Apple,2022/09/12,19:00,G80V76K53S53J80T71,ArteFrutal,2.276327053717012,Agricultura Inteligente TechCultivos
CompraMaestra,3.435085459339851,253.45062610913303,Apple 9.png,2022/09/01,06:00,Apple,2022/09/01,22:00,G80V76K57J80T71,CítricosSelectos,2.002633743220854,Avícola San José
CompraMaestra,4.545033244939797,214.29994745676305,Apple 99.png,2022/10/01,04:00,Apple,2022/09/30,21:00,G80V76K57U46V78M,TesoroNaturaleza,2.749775715230246,Insecticidas Ecológicos Reyes
CompraMaestra,3.938331561327437,233.0778063142975,213red applee02901213.png,2022/09/25,14:00,Apple,2022/09/25,04:00,N49O82K68G80V76K69L50U48M50M51J80T71,ExóticoManjar,,AgroSoftware Soluciones
CompraMaestra,3.1720344442724007,73.47879249304094,271red applee03856271.png,2022/09/15,14:00,Apple,2022/09/15,05:00,N55M82K68G80V76K69L51T53R50S49J80T71,SinfoníaDelicias,2.483609815238709,Agronutrientes del Futuro
CompraMaestra,3.513793387904105,456.7139662935932,439red applee06701439.png,2022/09/03,02:00,Apple,2022/09/02,21:00,P51U82K68G80V76K69L54S48M52O57J80T71,FrescuraMágica,1.6017466430707104,EcoFungicidas Morales
CompraMaestra,4.293757276235366,284.5045481841556,446red applee07401446.png,2022/09/08,21:00,Apple,2022/09/08,19:00,P52R82K68G80V76K69L55P48M52P54J80T71,ExquisitoJardín,1.759046996962581,Herramientas Agroindustriales Gómez
CompraMaestra,4.05643110164778,389.1545570734654,484red applee00301484.png,2022/09/11,01:00,Apple,2022/09/10,19:00,P56P82K68G80V76K69L48O48M52T52J80T71,ParaísoFrutal,2.64165108058787,Semillero Genético BioCampo
CompraMaestra,3.5671868344415123,342.7319355816395,515red applee02201515.png,2022/09/27,01:00,Apple,2022/09/26,19:00,Q49Q82K68G80V76K69L50N48M53M53J80T71,ManjarFruity,2.6097001698220392,Agricultura Inteligente TechCultivos
CompraMaestra,3.571755650333448,290.2468155212962,534red applee03221534.png,2022/09/26,14:00,Apple,2022/09/26,08:00,Q51P82K68G80V76K69L51N50M53O52J80T71,SinfoníaDelicias,1.8430198466907588,BioCosecha Orgánica
CompraMaestra,3.6441416658284096,192.0642871383133,572red applee05401572.png,2022/09/28,18:00,Apple,2022/09/28,10:00,Q55N82K68G80V76K69L53P48M53S50J80T71,AventuraFrutal,2.4349293824243285,Herramientas Agroindustriales Gómez
CompraMaestra,3.0351631210578383,434.8732977932,598red applee07601598.png,2022/09/02,14:00,Apple,2022/09/02,09:00,Q57T82K68G80V76K69L55R48M53U56J80T71,JugosoAroma,1.7266426153774237,Semillero Genético BioCampo
CompraMaestra,4.610854292794564,110.73729434912012,599red applee07701599.png,2022/09/14,06:00,Apple,2022/09/13,19:00,Q57U82K68G80V76K69L55S48M53U57J80T71,FantasíaDelicia,2.4554858566657844,Agronutrientes del Futuro
CompraMaestra,3.2868657410313054,322.5938655085454,626red applee10701626.png,2022/10/01,04:00,Apple,2022/09/30,23:00,R50R82K68G80V76K69M48S48M54N54J80T71,DulzuraSilvestre,2.158059960734364,Carnes Sostenibles CampoReal
CompraMaestra,3.2373964210697093,310.6478175766924,71red applee0036171.png,2022/09/02,06:00,Apple,2022/09/02,06:00,S49B69J65V80R69K48L51R49S49J80T71,CosechaDivina,1.561721195554238,Tractores Eficientes Delgado
CompraMaestra,3.639388688026565,284.5193740283293,Red Applee18.png,2022/09/21,08:00,Apple,2022/09/21,04:00,B69J65V80R69K49T46V78M,DeliciosoEdén,2.1094734422198758,Agronutrientes del Futuro
CompraMaestra,3.522354868317866,339.3444475004095,Red Applee31.png,2022/09/17,19:00,Apple,2022/09/17,12:00,B69J65V80R69K51M46V78M,MaravillaJugosa,2.3872194410051306,Agrícola Solaris Energía
CompraMaestra,3.4879016064299297,402.280050608887,Red Applee5 - Copy.png,2022/09/09,22:00,Apple,2022/09/09,14:00,B69J65V80R69K53I67U80I46V78M,AventuraFrutal,2.232765255173685,Energía Renovable AgroSol
CompraMaestra,3.428012267407196,266.2059404284093,Red Applee51.png,2022/09/19,15:00,Apple,2022/09/19,10:00,B69J65V80R69K53M46V78M,DulzuraSilvestre,2.570647700209016,BioCosecha Orgánica
CompraMaestra,3.969203209391919,599.592153036523,scene00076.png,2022/09/01,19:00,Apple,2022/09/01,11:00,C67K78K48L48S54J80T71,EncantoNativo,2.243498471137427,Insecticidas Ecológicos Reyes
CompraMaestra,4.371595262294437,246.76291328420285,scene00826.png,2022/09/23,10:00,Apple,2022/09/23,03:00,C67K78K48L56N54J80T71,TesoroNaturaleza,2.0990104414262234,Semillero Genético BioCampo
CompraMaestra,3.294942889693092,328.4335041714622,scene01076.png,2022/09/23,19:00,Apple,2022/09/23,09:00,C67K78K48M48S54J80T71,EncantoNativo,1.2366796202702814,Reforestación Ecológica VerdeVida
CompraMaestra,4.080475786226074,328.94633166655865,scene01176.png,2022/09/13,01:00,Apple,2022/09/12,12:00,C67K78K48M49S54J80T71,ParaísoFrutal,2.365828209928338,Veterinaria EcoAnimal
CompraMaestra,4.331965587820148,209.3123343213924,scene05726.png,2022/09/14,21:00,Apple,2022/09/14,17:00,C67K78K48Q55N54J80T71,SaborNativo,2.2209208839335286,Cosechadoras Progresivas SA
CompraMaestra,2.8757100565869798,148.17912752149203,Apple Ce01861.png,2022/09/17,02:00,Apple,2022/09/17,00:00,G80V76K67K48M56R49J80T71,GourmetFrutas,1.4659337715496132,Insecticidas Ecológicos Reyes
CompraMaestra,4.333062196566331,421.1790814660601,Apple Co applee05451.png,2022/09/22,16:00,Apple,2022/09/22,12:00,G80V76K67U65V80R69K48Q52Q49J80T71,AventuraFrutal,2.123159451305697,Agronutrientes del Futuro
CompraMaestra,4.056889153484431,303.4063714653041,Apple Co applee06701.png,2022/09/18,16:00,Apple,2022/09/18,11:00,G80V76K67U65V80R69K48R55L49J80T71,EmbrujoFrutal,2.361196407764629,Agricultura Inteligente TechCultivos
CompraMaestra,4.3254816532773965,305.2139127872043,Apple Co applee07001.png,2022/10/01,10:00,Apple,2022/10/01,02:00,G80V76K67U65V80R69K48S48L49J80T71,PaladarDorado,1.7313288897957704,AgroEnvases Sostenibles
CompraMaestra,4.464101668215285,139.70498512954902,Apple Co applee10201.png,2022/09/23,22:00,Apple,2022/09/23,19:00,G80V76K67U65V80R69K49L50L49J80T71,FantasíaDelicia,2.02008175099044,Silos y Almacenes AgroVault
CompraMaestra,3.617510426136564,266.71197831171696,Apple Co applee12851.png,2022/09/08,05:00,Apple,2022/09/07,19:00,G80V76K67U65V80R69K49N56Q49J80T71,ExquisitoJardín,2.326816814535531,Ganadería Orgánica TierraFértil
CompraMaestra,4.165271182173064,366.4438887364694,ne00301.png,2022/09/02,19:00,Apple,2022/09/02,11:00,T69L48O48M46V78M,CítricosSelectos,2.3732389607592723,Veterinaria EcoAnimal
CompraMaestra,2.5756507801193806,298.33276941565407,ne01721.png,2022/09/15,01:00,Apple,2022/09/14,16:00,T69L49S50M46V78M,EncantoNativo,1.952633949444484,Semillas Innovadoras S.A.
CompraMaestra,3.820826596997644,444.1929393527823,ne02021.png,2022/09/04,19:00,Apple,2022/09/04,17:00,T69L50L50M46V78M,EncantoNativo,1.9384031471093133,AgroQuímicos Naturales BioCultivos
CompraMaestra,4.49943182754512,398.20384838557294,ne03321.png,2022/09/03,08:00,Apple,2022/09/02,20:00,T69L51O50M46V78M,JugosoAroma,2.659277969840197,Fitosanitarios BioPro
CompraMaestra,3.0741176340194025,440.140767819348,ne03821.png,2022/09/13,10:00,Apple,2022/09/13,06:00,T69L51T50M46V78M,SabrosoEdén,2.4214066688917284,Fertilizantes Naturales del Valle
